host,url,resource_type,status,content_type,outcome,discovered_from,notes
apps.rbcits.com,https://apps.rbcits.com/robots.txt,robots,200,text/plain,fetched,seed,candidate source only
www.rbcis.com,https://www.rbcis.com/robots.txt,robots,200,text/plain,fetched,seed,candidate source only
www.rbcis.com,https://www.rbcis.com/,page,200,text/html,scanned,seed,0 external scripts; 0 inline blocks
www.rbcis.com,https://www.rbcis.com/rbcits/how-we-help/etf-administrative-solutions.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/how-we-help/etf-administrative-solutions.page
www.rbcis.com,https://www.rbcis.com/rbcits/how-we-help/collateral-management-solutions.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/how-we-help/collateral-management-solutions.page
www.rbcis.com,https://www.rbcis.com/rbcits/how-we-help/securities-finance-solutions.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/how-we-help/securities-finance-solutions.page
www.rbcis.com,https://www.rbcis.com/rbcits/how-we-help/fx-solution.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/how-we-help/fx-solution.page
www.rbcis.com,https://www.rbcis.com/rbcits/how-we-help/currency-overlay-solutions.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/how-we-help/currency-overlay-solutions.page
www.rbcis.com,https://www.rbcis.com/rbcits/how-we-help/unity-fx.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/how-we-help/unity-fx.page
www.rbcis.com,https://www.rbcis.com/rbcits/our-insights.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/our-insights.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/contact.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/contact.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/leadership/our-leadership.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/leadership/our-leadership.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/media.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/media.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/careers.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/careers.page
www.rbcis.com,https://www.rbcis.com/rbcits/citizenship.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/citizenship.page
www.rbcis.com,https://www.rbcis.com/rbcits/citizenship/investing-in-youth.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/citizenship/investing-in-youth.page
www.rbcis.com,https://www.rbcis.com/rbcits/citizenship/protecting-the-environment.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/citizenship/protecting-the-environment.page
www.rbcis.com,https://www.rbcis.com/rbcits/citizenship/support-for-creatives.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/citizenship/support-for-creatives.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/our-locations.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/our-locations.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/client-sign-in.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/client-sign-in.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/home.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/home.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/how-we-help.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/how-we-help.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/how-we-help/asset-managers.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/how-we-help/asset-managers.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/how-we-help/insurance-companies.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/how-we-help/insurance-companies.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/how-we-help/family-offices-investment-counsellors.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/how-we-help/family-offices-investment-counsellors.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/how-we-help/pension-funds.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/how-we-help/pension-funds.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/how-we-help/custody-solutions.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/how-we-help/custody-solutions.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/how-we-help/shareholder-services-solutions.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/how-we-help/shareholder-services-solutions.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/how-we-help/fund-administration-solutions.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/how-we-help/fund-administration-solutions.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/how-we-help/etf-administrative-solutions.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/how-we-help/etf-administrative-solutions.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/how-we-help/collateral-management-solutions.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/how-we-help/collateral-management-solutions.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/how-we-help/securities-finance-solutions.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/how-we-help/securities-finance-solutions.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/how-we-help/fx-solution.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/how-we-help/fx-solution.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/how-we-help/currency-overlay-solutions.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/how-we-help/currency-overlay-solutions.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/how-we-help/unity-fx.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/how-we-help/unity-fx.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/our-insights.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/our-insights.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/contact.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/contact.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/leadership/our-leadership.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/leadership/our-leadership.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/media.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/media.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/careers.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/careers.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/citizenship.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/citizenship.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/citizenship/investing-in-youth.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/citizenship/investing-in-youth.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/citizenship/protecting-the-environment.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/citizenship/protecting-the-environment.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/citizenship/support-for-creatives.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/citizenship/support-for-creatives.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/our-insights/view-article.page?dcr=templatedata%2Farticle%2Finsights%2Fdata%2F2026%2F08%2Fmonthly-forecast-update-aug26,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/our-insights/view-article.page?dcr=templatedata%2Farticle%2Finsights%2Fdata%2F2026%2F08%2Fmonthly-forecast-update-aug26
www.rbcis.com,https://www.rbcis.com/rbcits_fr/our-insights/view-article.page?dcr=templatedata%2Farticle%2Finsights%2Fdata%2F2026%2F08%2Ffx-spotlight-aug-26,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/our-insights/view-article.page?dcr=templatedata%2Farticle%2Finsights%2Fdata%2F2026%2F08%2Ffx-spotlight-aug-26
www.rbcis.com,https://www.rbcis.com/rbcits_fr/our-insights/view-article.page?dcr=templatedata%2Farticle%2Finsights%2Fdata%2F2026%2F08%2Fpooled-fund-survey-q2-26,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/our-insights/view-article.page?dcr=templatedata%2Farticle%2Finsights%2Fdata%2F2026%2F08%2Fpooled-fund-survey-q2-26
www.rbcis.com,https://www.rbcis.com/rbcits/gmi/global-custody.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/gmi/global-custody.page
www.rbcis.com,https://www.rbcis.com/rbcits/gmi/global-custody/terms-and-conditions.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/gmi/global-custody/terms-and-conditions.page
www.rbcis.com,https://www.rbcis.com/rbcits/gmi/global-custody/tax-profiles.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/gmi/global-custody/tax-profiles.page
www.rbcis.com,https://www.rbcis.com/rbcits/gmi/global-custody/market-profiles.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/gmi/global-custody/market-profiles.page
www.rbcis.com,https://www.rbcis.com/rbcits/gmi/global-custody/holiday-calendar.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/gmi/global-custody/holiday-calendar.page
www.rbcis.com,https://www.rbcis.com/rbcits/gmi/global-custody/entitlements.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/gmi/global-custody/entitlements.page
www.rbcis.com,https://www.rbcis.com/rbcits/login/securities-lending.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/login/securities-lending.page
www.rbcis.com,https://www.rbcis.com/rbcits/gmi/global-custody/updates.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/gmi/global-custody/updates.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/our-locations/contact-us-canada.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/our-locations/contact-us-canada.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/our-locations/contact-us-guernsey.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/our-locations/contact-us-guernsey.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/our-locations/contact-us-uk.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/our-locations/contact-us-uk.page
www.rbcis.com,https://www.rbcis.com/en/s/investor-counsellor-resources/reference-guide-agreementsandforms.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/login/investor-counsellor-services.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F08%2Frbc_investor_services_named_operations_team_of_the_year,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F08%2Frbc_investor_services_named_operations_team_of_the_year
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F07%2Fcanadian_defined_benefit,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F07%2Fcanadian_defined_benefit
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F07%2Frbc_investor_services_named_best_sub-custodian_in_canada_by_global_finance_magazine,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F07%2Frbc_investor_services_named_best_sub-custodian_in_canada_by_global_finance_magazine
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F06%2Frbc_investor_services_surpasses_3_trillion_assets_under_administration_with_strong_momentum_in_canadian_market,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F06%2Frbc_investor_services_surpasses_3_trillion_assets_under_administration_with_strong_momentum_in_canadian_market
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F04%2Fcanadian_pension_plans_gained,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F04%2Fcanadian_pension_plans_gained
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/media/press-releases.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/media/press-releases.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/governance/regulators.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/governance/regulators.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/governance/code-of-conduct.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/governance/code-of-conduct.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/governance/report-on-controls.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/governance/report-on-controls.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/governance/privacy.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/governance/privacy.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/governance/make-a-complaint.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/governance/make-a-complaint.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/governance/terms-and-conditions-for-foreign-exchange-services.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/governance/terms-and-conditions-for-foreign-exchange-services.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/governance/terms-and-conditions-related-to-market-data.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/governance/terms-and-conditions-related-to-market-data.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/governance/central-securities-depositories-regulation-disclosure-documents.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/governance/central-securities-depositories-regulation-disclosure-documents.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/governance/srd-ii-costs-disclosure.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/governance/srd-ii-costs-disclosure.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/governance/cash-benchmark-rates.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/governance/cash-benchmark-rates.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/governance/british-columbia-financial-institutions-act-filing.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/governance/british-columbia-financial-institutions-act-filing.page
www.rbcis.com,https://www.rbcis.com/rbcits/who-we-are/careers/careers-internships.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/who-we-are/careers/careers-internships.page
www.rbcis.com,https://www.rbcis.com/rbcits/citizenship/supporting-emerging-artists.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/citizenship/supporting-emerging-artists.page
www.rbcis.com,https://www.rbcis.com/rbcits/client-sign-in/rbc-one.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/client-sign-in/rbc-one.page
www.rbcis.com,https://www.rbcis.com/rbcits/gmi/global-custody/market-newsflash.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/gmi/global-custody/market-newsflash.page
www.rbcis.com,https://www.rbcis.com/en/s/bbe/canadian-custody-bulletins.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/login/bbe.page
www.rbcis.com,https://www.rbcis.com/rbcits/legal.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/legal.page
www.rbcis.com,https://www.rbcis.com/rbcits/disclaimers.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/disclaimers.page
www.rbcis.com,https://www.rbcis.com/rbcits/terms-of-use.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/terms-of-use.page
www.rbcis.com,https://www.rbcis.com/rbcits/document-centre-terms-of-use.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/document-centre-terms-of-use.page
www.rbcis.com,https://www.rbcis.com/rbcits/privacy.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/en/privacy.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/our-locations/contact-us-canada.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/our-locations/contact-us-canada.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/our-locations/contact-us-usa.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/our-locations/contact-us-usa.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/our-locations/contact-us-france.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/our-locations/contact-us-france.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/our-locations/contact-us-guernsey.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/our-locations/contact-us-guernsey.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/our-locations/contact-us-ireland.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/our-locations/contact-us-ireland.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/our-locations/contact-us-luxembourg.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/our-locations/contact-us-luxembourg.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/our-locations/contact-us-switzerland.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/our-locations/contact-us-switzerland.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/our-locations/contact-us-uk.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/our-locations/contact-us-uk.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/our-locations/contact-us-australia.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/our-locations/contact-us-australia.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/our-locations/contact-us-china.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/our-locations/contact-us-china.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/our-locations/contact-us-hong-kong.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/our-locations/contact-us-hong-kong.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/our-locations/contact-us-malaysia.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/our-locations/contact-us-malaysia.page
www.rbcis.com,https://www.rbcis.com/fr/s/investor-counsellor-resources/reference-guide-agreementsandforms.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/login/investor-counsellor-services.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/our-insights/view-article.page?dcr=templatedata%2Farticle%2Finsights%2Fdata%2F2026%2F07%2Fshare-class-hedging,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/our-insights/view-article.page?dcr=templatedata%2Farticle%2Finsights%2Fdata%2F2026%2F07%2Fshare-class-hedging
www.rbcis.com,https://www.rbcis.com/rbcits_fr/our-insights/view-article.page?dcr=templatedata%2Farticle%2Finsights%2Fdata%2F2026%2F07%2Ffx-spotlight-jul-26,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/our-insights/view-article.page?dcr=templatedata%2Farticle%2Finsights%2Fdata%2F2026%2F07%2Ffx-spotlight-jul-26
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F08%2Frbc_investor_services_named_operations_team_of_the_year,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F08%2Frbc_investor_services_named_operations_team_of_the_year
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F07%2Fcanadian_defined_benefit,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F07%2Fcanadian_defined_benefit
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F07%2Frbc_investor_services_named_best_sub-custodian_in_canada_by_global_finance_magazine,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F07%2Frbc_investor_services_named_best_sub-custodian_in_canada_by_global_finance_magazine
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F06%2Frbc_investor_services_surpasses_3_trillion_assets_under_administration_with_strong_momentum_in_canadian_market,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F06%2Frbc_investor_services_surpasses_3_trillion_assets_under_administration_with_strong_momentum_in_canadian_market
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F04%2Fcanadian_pension_plans_gained,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/media/view-article.page?dcr=templatedata%2Farticle%2Fnews%2Fdata%2F2026%2F04%2Fcanadian_pension_plans_gained
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/media/press-releases.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/media/press-releases.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/governance/regulators.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/governance/regulators.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/governance/code-of-conduct.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/governance/code-of-conduct.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/governance/report-on-controls.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/governance/report-on-controls.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/governance/privacy.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/governance/privacy.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/governance/anti-money-laundering-certifications.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/governance/anti-money-laundering-certifications.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/governance/make-a-complaint.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/governance/make-a-complaint.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/governance/terms-and-conditions-for-foreign-exchange-services.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/governance/terms-and-conditions-for-foreign-exchange-services.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/governance/terms-and-conditions-related-to-market-data.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/governance/terms-and-conditions-related-to-market-data.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/governance/central-securities-depositories-regulation-disclosure-documents.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/governance/central-securities-depositories-regulation-disclosure-documents.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/governance/srd-ii-costs-disclosure.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/governance/srd-ii-costs-disclosure.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/careers/careers-internships.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/careers/careers-internships.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/careers/careers-graduates.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/careers/careers-graduates.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/careers/careers-professionals.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/careers/careers-professionals.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/who-we-are/careers/careers-technology.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/who-we-are/careers/careers-technology.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/citizenship/our-priorities/governance-integrity.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/citizenship/our-priorities/governance-integrity.page
www.rbcis.com,https://www.rbcis.com/rbcits_fr/citizenship/our-priorities/value-for-clients.page,page,200,text/html,deduplicated,prior successful public page,same final page as https://www.rbcis.com/fr/citizenship/our-priorities/value-for-clients.page
